i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
6,1558.8705879131594,1.9537674027910896,3.536992711949386,466.31038201443187,0.4902894999977434,10,mac,phase-21,with
7,1528.1842706527389,1.9153075544624512,3.4673671244578856,457.1310771797192,0.4806381669986876,10,mac,phase-21,with
8,1530.6126061866742,1.9183510417448648,3.4728768859174273,457.85747363576144,0.4814019170007668,10,mac,phase-21,with
9,1529.805810596203,1.9173398667713937,3.4710463105344194,457.6161340640759,0.4811481670039939,10,mac,phase-21,with
10,1543.3268559157984,1.934286095535932,3.501724828125394,461.66073138799834,0.4854007499961881,10,mac,phase-21,with
11,1528.3825913511537,1.9155561142331377,3.467817103353094,457.19040154016074,0.4807005420007044,10,mac,phase-21,with
12,1527.5508876069628,1.9145137213130463,3.465930012721894,456.9416111058017,0.4804389579949202,10,mac,phase-21,with
13,1532.1754590843225,1.9203098002655896,3.476422914273912,458.32497525994063,0.4818934590002754,10,mac,phase-21,with
14,1548.060719170639,1.9402191523196637,3.5124657067855973,463.0767883717431,0.4868896249972749,10,mac,phase-21,with
15,1536.3584725110995,1.925552464629163,3.4859139445872778,459.5762546183018,0.4832090830022935,10,mac,phase-21,with
16,1531.8200143511997,1.9198643134250184,3.4756164294763265,458.2186498403884,0.4817816659997334,10,mac,phase-21,with
17,1544.5072416097676,1.9357654993488456,3.504403059166014,462.0138242670011,0.4857719999999972,10,mac,phase-21,with
18,1539.9674607728598,1.9300756904039993,3.4941025429727572,460.65582383211313,0.4843441669945605,10,mac,phase-21,with
19,1532.2398437391903,1.920390494994772,3.476568999559501,458.3442348657349,0.4819137089943979,10,mac,phase-21,with
20,1550.311531046087,1.943040145227069,3.5175726767041766,463.7500815582468,0.487597540995921,10,mac,phase-21,with
21,1542.165283280946,1.932830270551135,3.4990892828942965,461.3132661248166,0.4850354169975617,10,mac,phase-21,with
22,1531.4933249285327,1.9194548662587223,3.4748751889166525,458.12092609688784,0.4816789169999538,10,mac,phase-21,with
23,1524.2148076912772,1.910332537677336,3.458360628553798,455.94367791495455,0.4793897080016904,10,mac,phase-21,with
24,1530.4574725177151,1.918156609244927,3.4725248960468504,457.81106796168143,0.4813531250038068,10,mac,phase-21,with
25,1532.0318478695604,1.9201298091154244,3.4760970682261996,458.28201633766935,0.4818482909977319,10,mac,phase-21,with
26,1538.7289158546507,1.9285233943334643,3.4912923518105825,460.2853335820371,0.4839546249932027,10,mac,phase-21,with
27,1566.0945228565863,1.9628213221618085,3.5533834280515495,468.4713028049295,0.4925615419997484,10,mac,phase-21,with
28,1626.4442900112474,2.0384590362524007,3.6903137725258977,486.52393860072385,0.5115425000039977,10,mac,phase-21,with
29,1622.90856352767,2.0340276311041094,3.68229140113675,485.466284437486,0.5104304580017924,10,mac,phase-21,with
0,478.8738629620707,0.3431147812004327,14.220201487529048,87.79926012273296,0.0864906249989871,10,mac,phase-28,without
1,478.90200611204955,0.3431349458648552,14.221037200843442,87.80442003630684,0.0864957080048043,10,mac,phase-28,without
2,487.74552269105345,0.3494713561196944,14.483646203627334,89.42583701596179,0.0880929580016527,10,mac,phase-28,without
3,399.3710335699146,0.2861507286146987,11.859357974809182,73.22279199996125,0.0721314170004916,10,mac,phase-28,without
4,491.1808267997274,0.3519327634103611,14.585657861340524,90.05568379267353,0.0887134170043282,10,mac,phase-28,without
5,483.7304803199704,0.3465945643563198,14.364419167211922,88.68969796806718,0.0873677909985417,10,mac,phase-28,without
6,483.518014469227,0.3464423318384717,14.358109975083329,88.65074335822227,0.087329417001456,10,mac,phase-28,without
7,485.3377441423682,0.3477461744511833,14.412147007810152,88.98438219567502,0.0876580830008606,10,mac,phase-28,without
8,499.413915114863,0.3578317997001645,14.83014014312904,91.56518163438656,0.0902004160016076,10,mac,phase-28,without
9,473.2155736942138,0.3390605973447913,14.052178089956351,86.76183952056161,0.0854686669990769,10,mac,phase-28,without
10,391.64224025811114,0.2806130214412069,11.629850777507798,71.8057542643444,0.0707355000049574,10,mac,phase-28,without
11,394.0454011504646,0.2823348945429649,11.70121285161399,72.2463624591609,0.071169540999108,10,mac,phase-28,without
12,397.0732972059024,0.2845043925525931,11.791126491346358,72.80151289429132,0.0717164169982425,10,mac,phase-28,without
