i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
21,334.32625072049933,0.0,0.0,69.25755555351878,0.1027801249983895,500,mac,phase-28,without
22,349.209436738063,0.0,0.0,72.34069090470156,0.1073555830007535,500,mac,phase-28,without
23,356.1634468203862,0.0,0.0,73.7812530458984,0.1094934169996122,500,mac,phase-28,without
24,350.08133172517404,0.0,0.0,72.5213088351708,0.107623624997359,500,mac,phase-28,without
25,354.11606046939625,0.0,0.0,73.35712549492798,0.1088640000016312,500,mac,phase-28,without
26,351.1624910291874,0.0,0.0,72.7452770410731,0.1079559999998309,500,mac,phase-28,without
27,354.5463838131862,0.0,0.0,73.44626938603518,0.1089962919977551,500,mac,phase-28,without
28,397.0313202491415,0.0,0.0,82.24726194662468,0.1220572079982957,500,mac,phase-28,without
29,355.7000551949418,0.0,0.0,73.68525887501565,0.1093509589991299,500,mac,phase-28,without
0,364.07014883699185,0.5002337851566252,0.0,76.53576912896365,0.1093853339989436,500,mac,phase-17,without
1,362.3638254849227,0.4978892903062966,0.0,76.17706141686338,0.1088726670022879,500,mac,phase-17,without
2,368.5707390906869,0.5064176134799215,0.0,77.48189486242799,0.1107375419996969,500,mac,phase-17,without
3,369.37300566831703,0.507519930844074,0.0,77.65054941914332,0.1109785840017139,500,mac,phase-17,without
4,367.2581301789736,0.5046140837853443,0.0,77.20595481915768,0.1103431670017016,500,mac,phase-17,without
5,363.8048512418187,0.4998692652402016,0.0,76.47999758175085,0.1093056250028894,500,mac,phase-17,without
6,360.5148000962549,0.4953487223086766,0.0,75.78835451322753,0.1083171249993029,500,mac,phase-17,without
7,358.84675249219504,0.4930568184833677,0.0,75.43769322795526,0.1078159579992643,500,mac,phase-17,without
8,361.4683657469591,0.4966589251813122,0.0,75.98881555274077,0.1086036249980679,500,mac,phase-17,without
9,370.3369690051961,0.508844420177516,0.0,77.85319628715993,0.1112682079983642,500,mac,phase-17,without
10,362.6244035231207,0.4982473255332793,0.0,76.23184080659173,0.1089509580015146,500,mac,phase-17,without
11,370.8249849345874,0.5095149559419997,0.0,77.95578825912595,0.1114148329979798,500,mac,phase-17,without
12,362.9171598184016,0.4986495738092905,0.0,76.29338479282144,0.1090389169985428,500,mac,phase-17,without
13,360.0388493468535,0.4946947641479163,0.0,75.6882989146312,0.108174124998186,500,mac,phase-17,without
14,357.3634303624893,0.4910187281704991,0.0,75.12586541008638,0.1073702920002688,500,mac,phase-17,without
15,410.0131251531342,0.5633596113673182,0.0,86.19402053919968,0.123188959001709,500,mac,phase-17,without
16,363.79569833371056,0.4998566891092478,0.0,76.47807343371491,0.1093028750001394,500,mac,phase-17,without
17,356.223894447256,0.4894530014389337,0.0,74.88630922015686,0.1070279170016874,500,mac,phase-17,without
18,346.93966636378417,0.4766964363338611,0.0,72.93455475908077,0.1042384590000438,500,mac,phase-17,without
19,362.9666686825585,0.4987175991791131,0.0,76.3037926744043,0.109053791999031,500,mac,phase-17,without
20,360.01499523962485,0.4946619885128124,0.0,75.6832842424603,0.108166958001675,500,mac,phase-17,without
21,360.3069161291499,0.495063088938101,0.0,75.74465260752946,0.1082546659999934,500,mac,phase-17,without
22,359.93511539136995,0.4945522332939955,0.0,75.66649169398131,0.1081429580008261,500,mac,phase-17,without
23,358.8209579682053,0.4930213767081688,0.0,75.43227063634983,0.1078082080020976,500,mac,phase-17,without
24,360.9280651430022,0.4959165500728252,0.0,75.87523216114225,0.1084412910022365,500,mac,phase-17,without
25,352.75314179405217,0.4846841739407147,0.0,74.15667861292935,0.1059851250029169,500,mac,phase-17,without
26,362.2894906220914,0.4977871539187846,0.0,76.16143454957404,0.1088503329992818,500,mac,phase-17,without
27,361.3672678227143,0.496520016244455,0.0,75.96756248540161,0.1085732499996083,500,mac,phase-17,without
28,373.75100364480954,0.5135353169068556,0.0,78.5709034867489,0.1122939589986344,500,mac,phase-17,without
29,366.51757743676853,0.5035965614684921,0.0,77.05027390467929,0.110120666999137,500,mac,phase-17,without
0,537.586585590763,1.4050178341513406,20.03823053944412,97.1469473898927,0.112041666998266,500,mac,phase-10,without
1,551.1176123306176,1.440382060851645,20.542591772622274,99.59213106459949,0.1148617500002728,500,mac,phase-10,without
2,520.1407066232931,1.3594218841430186,19.38794544289686,93.99431313217444,0.1084056660001806,500,mac,phase-10,without
